CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
5489,Christopher Patterson,ylewis@example.org,61,Female,West Justin,8,Clothing,Shoes,13.13,49.49,34x39x1,5489,03/12/2021,$2119.04,Standard,Delivered,5489,918,182,2022-03-06,291,Dannyport,11559,7,Miller Group,Clarkmouth,6.56
5490,Gary Love,cynthiaramirez@example.com,64,Female,South Thomas,3,Furniture,Cabinets,208.34,35.41,46x24x37,5490,09/09/2021,€2153.0,Standard,Pending,5490,73,237,2020-09-07,14,Burtonmouth,15203,9,Johnson-Rodriguez,Katherineborough,7.81
5491,Amanda Garcia,wwright@example.org,34,Female,New Joelshire,11,Clothing,Hats,181.59,43.06,42x44x15,5491,15/10/2021,€1402.28,Two-day,Cancelled,5491,251,46,2021-02-08,407,North Emilymouth,6197,9,Johnson-Rodriguez,Katherineborough,7.81
5492,Tiffany Davis,nataliewillis@example.com,44,Male,New Martinfort,16,Furniture,Tables,929.69,47.12,39x30x35,5492,2023-05-17,€688.41,Two-day,Cancelled,5492,315,331,2022-07-20,438,South Ashleyland,14465,8,Parks-Gallegos,Jenkinsside,6.82
5493,Joe Harris,rmcgee@example.com,33,Female,West Corey,48,Clothing,Jeans,796.92,34.64,39x37x10,5493,28/09/2022,$108.19,Express,Pending,5493,270,261,2020-12-15,62,Castilloshire,7702,9,Johnson-Rodriguez,Katherineborough,7.81
5494,April Morales,pfoster@example.com,70,Male,West Yvonne,4,Clothing,T-Shirts,355.39,25.97,24x21x47,5494,08-13-2022,€1813.64,Two-day,Pending,5494,504,276,2021-12-04,31,Williamsonburgh,9705,9,Johnson-Rodriguez,Katherineborough,7.81
5495,Michelle Black,david48@example.net,54,Male,Lake Jessica,1,Electronics,Cameras,462.16,47.58,34x2x48,5495,15/11/2020,£3034.0,Standard,Delivered,5495,555,132,2021-06-14,211,Lestermouth,14543,2,Miller-Pearson,Clarkmouth,9.83
5496,Clifford Castaneda,millerbrittany@example.org,60,Female,Smithville,11,Clothing,Hats,678.46,29.78,6x6x20,5496,08/09/2022,€2927.55,Standard,Pending,5496,767,272,2021-12-14,54,Jasonborough,15745,8,Parks-Gallegos,Jenkinsside,6.82
5497,Brandon Thompson,droy@example.com,57,Male,Edwardton,1,Electronics,Cameras,795.82,6.35,38x43x42,5497,08-23-2023,€4309.0,Express,Cancelled,5497,709,330,2022-01-17,163,Nicholasborough,15200,0,Johnson-Rodriguez,Port Robynmouth,
5498,Tammy Gonzalez,umcdonald@example.net,52,Female,New Angela,48,Clothing,Jeans,239.97,39.11,13x32x43,5498,2023-06-19,£3702.15,Express,Shipped,5498,485,363,2021-09-29,291,Dannyport,11559,8,Parks-Gallegos,Jenkinsside,6.82
5499,Nicholas Henderson,thomasalicia@example.org,64,Female,Port Dennisfurt,13,Electronics,Headphones,515.62,45.49,19x14x20,5499,07-28-2022,£793.42,Two-day,Pending,5499,352,435,2021-08-09,25,North Jamesmouth,17960,2,Miller-Pearson,Clarkmouth,9.83
5500,Edward Stanley,,45,Male,Michaelton,6,Furniture,Chairs,493.02,37.89,23x29x15,5500,20/09/2021,€1559.68,Standard,Pending,5500,252,88,2021-03-03,412,North Karen,11349,5,Morgan LLC,Port Robynmouth,1.23
5501,Angela Hudson,sbriggs@example.net,48,Female,Mooremouth,48,Clothing,Jeans,558.79,30.69,38x18x2,5501,08/04/2022,€1994.6,Two-day,Delivered,5501,329,441,2022-07-08,107,Donnatown,14101,2,Miller-Pearson,Clarkmouth,9.83
5502,Michelle Harris,annholmes@example.com,31,Male,East Nicole,3,Furniture,Cabinets,163.62,34.58,44x25x2,5502,21/10/2020,£2508.36,Express,Cancelled,5502,593,499,2022-08-22,200,Lake Codyton,9884,0,Johnson-Rodriguez,Port Robynmouth,
5503,Pamela Romero,nicolemoran@example.net,55,Male,Williamsport,10,Electronics,Laptops,638.98,23.0,34x21x10,5503,2020-12-03,€988.89,Two-day,Shipped,5503,719,319,2021-05-28,346,West Linda,7748,5,Morgan LLC,Port Robynmouth,1.23
5504,Lisa Tran,vaughanraymond@example.org,67,Female,Lake Angela,21,Furniture,Sofas,387.7,47.97,26x4x41,5504,08/06/2021,$2516.36,Two-day,Delivered,5504,516,147,2022-05-16,438,South Ashleyland,14465,6,Morgan LLC,New Marktown,2.48
5505,Erin Dean,perezphillip@example.net,23,Female,Terryhaven,11,Clothing,Hats,746.58,11.82,14x5x13,5505,2021-07-26,$3270.0,Standard,Pending,5505,264,10,2021-04-18,427,West Seanhaven,5928,5,Morgan LLC,Port Robynmouth,1.23
5506,William Lewis,farmerpeter@example.net,47,Female,Wilsonshire,9,Furniture,Beds,711.74,42.25,1x26x4,5506,16/12/2020,£1502.06,Express,Cancelled,5506,891,85,2022-05-20,137,Marialand,10983,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5507,Nicholas Davis,john72@example.net,26,Female,Lake Josephmouth,1,Electronics,Cameras,566.43,38.93,44x47x43,5507,02/01/2023,£2415.06,Standard,Delivered,5507,26,372,2021-01-28,253,West Jaredburgh,17353,7,Miller Group,Clarkmouth,6.56
5508,Madeline Hays,hullronald@example.net,59,Male,Kaitlynfort,8,Clothing,Shoes,722.36,23.69,6x23x33,5508,05/02/2021,$1728.32,Standard,Delivered,5508,502,114,2022-08-20,304,Shannonbury,14107,3,Johnson-Rodriguez,Katherineborough,7.4
5509,Jordan Frey,douglasjames@example.net,40,Male,South Lisa,3,Furniture,Cabinets,859.88,27.77,15x15x47,5509,2022-12-10,€2221.26,Standard,Delivered,5509,589,45,2021-12-27,94,Aliciafurt,15318,5,Morgan LLC,Port Robynmouth,1.23
5510,Shari Burns,briangentry@example.com,43,Female,Port Barry,48,Clothing,Jeans,206.22,35.53,18x40x37,5510,2021-04-21,£956.76,Standard,Pending,5510,310,103,2022-06-30,62,Castilloshire,7702,9,Johnson-Rodriguez,Katherineborough,7.81
5511,Austin Owens,vazquezfrank@example.net,43,Male,New Curtisport,1,Electronics,Cameras,152.24,11.2,37x40x48,5511,17/07/2022,$1042.35,Express,Cancelled,5511,359,150,2022-04-29,335,New Sandraport,14136,5,Morgan LLC,Port Robynmouth,1.23
5512,Jerry Hernandez,jane45@example.net,20,Male,Bryanhaven,21,Furniture,Sofas,146.92,26.29,39x1x29,5512,04-22-2023,$474.37,Express,Pending,5512,800,499,2022-02-18,402,South Rhonda,14419,2,Miller-Pearson,Clarkmouth,9.83
5513,Sherri Smith,conradjennifer@example.net,36,Male,East Lisa,48,Clothing,Jeans,631.33,19.85,14x10x6,5513,2023-02-14,$1142.46,Standard,Shipped,5513,574,331,2020-10-10,208,Kruegerburgh,13084,5,Morgan LLC,Port Robynmouth,1.23
5514,Douglas Miller,colearnold@example.net,35,Male,South Daniel,16,Furniture,Tables,921.25,6.68,14x31x46,5514,25/07/2023,£1164.5,Express,Delivered,5514,957,251,2021-03-01,448,Conleyborough,17470,6,Morgan LLC,New Marktown,2.48
5515,Mark Norman,udavis@example.com,46,Female,Brentville,4,Clothing,T-Shirts,676.52,12.68,36x41x4,5515,03/01/2022,£698.29,Express,Shipped,5515,18,195,2022-01-29,239,Mckenzieton,16255,7,Miller Group,Clarkmouth,6.56
5516,Jeffrey Scott,twilliams@example.net,40,Male,North Bruce,11,Clothing,Hats,684.3,28.0,13x44x47,5516,05-11-2022,£2659.45,Standard,Cancelled,5516,971,397,2021-04-25,367,Jeffreyshire,15437,5,Morgan LLC,Port Robynmouth,1.23
5517,Brian Johnson,lbeasley@example.com,60,Male,Davidsontown,3,Furniture,Cabinets,746.25,16.53,15x8x40,5517,2022-03-19,£1149.6,Standard,Shipped,5517,110,400,2022-01-20,321,North Vanessa,12259,2,Miller-Pearson,Clarkmouth,9.83
5518,Denise Baldwin,mbrown@example.net,61,Female,Lake Dannymouth,21,Furniture,Sofas,297.15,39.49,22x48x39,5518,08/05/2022,$560.18,Standard,Cancelled,5518,145,104,2022-07-11,133,Adamville,9497,9,Johnson-Rodriguez,Katherineborough,7.81
5519,Matthew Becker,reynoldsjessica@example.net,57,Male,West Alyssaview,21,Furniture,Sofas,981.14,5.12,33x7x30,5519,2022-10-26,€1391.06,Express,Delivered,5519,819,32,2022-07-18,382,East Frank,6029,5,Morgan LLC,Port Robynmouth,1.23
5520,Rhonda Burns,nashalyssa@example.org,60,Male,Gregmouth,48,Clothing,Jeans,593.36,49.52,25x22x25,5520,02/02/2022,£1187.5,Two-day,Delivered,5520,568,260,2021-12-07,357,Gomeztown,17698,7,Miller Group,Clarkmouth,6.56
5521,Christopher Davenport,kelsey23@example.org,19,Female,Aimeeborough,21,Furniture,Sofas,377.88,34.98,6x44x15,5521,2021-07-03,£600.12,Standard,Delivered,5521,45,358,2020-12-17,256,Lake Stephanie,7015,3,Johnson-Rodriguez,Katherineborough,7.4
5522,Tiffany Benitez,ymalone@example.com,56,Male,Johnborough,10,Electronics,Laptops,66.59,13.65,40x7x36,5522,11-08-2020,€374.5,Two-day,Shipped,5522,329,441,2022-04-13,160,Port Vanessabury,13483,7,Miller Group,Clarkmouth,6.56
5523,Joshua Suarez,bmcconnell@example.org,66,Female,Jessicafort,9,Furniture,Beds,708.84,11.5,33x2x47,5523,23/10/2022,€351.51,Express,Cancelled,5523,219,211,2022-03-29,101,Morganshire,9227,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5524,Brett Martin,bonniedixon@example.org,59,Male,East Carolineshire,1,Electronics,Cameras,939.87,29.7,19x27x26,5524,22/07/2023,£1116.8,Two-day,Cancelled,5524,259,422,2020-10-03,423,North Susan,19288,2,Miller-Pearson,Clarkmouth,9.83
5525,John Carson,destiny95@example.net,52,Male,Victorbury,4,Clothing,T-Shirts,430.31,43.95,13x24x43,5525,07-27-2023,£3924.56,Two-day,Pending,5525,642,373,2020-09-04,436,Lake Eugene,6693,9,Johnson-Rodriguez,Katherineborough,7.81
5526,Michael Torres,jennifer93@example.org,32,Female,Ashleyfurt,8,Clothing,Shoes,985.06,45.38,40x29x23,5526,01-06-2022,€959.14,Express,Delivered,5526,308,54,2021-06-29,24,Morrisside,6129,9,Johnson-Rodriguez,Katherineborough,7.81
5527,Michele Rivers,kennethrogers@example.com,51,Male,East Annette,9,Furniture,Beds,54.83,6.16,8x13x40,5527,07-22-2021,€260.36,Express,Delivered,5527,133,362,2021-06-30,274,East Jacobview,5558,7,Miller Group,Clarkmouth,6.56
5528,Hunter Bell,bridgesbarbara@example.org,56,Female,West Jamesmouth,2,Electronics,Mobile Phones,293.19,37.77,8x46x14,5528,2021-03-05,€328.25,Express,Delivered,5528,429,360,2020-10-08,65,Kathrynfort,14307,5,Morgan LLC,Port Robynmouth,1.23
5529,Lisa Marsh,sarah67@example.net,32,Male,West Tammy,10,Electronics,Laptops,598.17,12.68,16x42x26,5529,2021-12-06,€3606.9,Express,Delivered,5529,164,373,2021-01-14,482,Mendezside,18674,3,Johnson-Rodriguez,Katherineborough,7.4
5530,Lindsey Barron,lisaburgess@example.com,23,Female,Elizabethhaven,10,Electronics,Laptops,412.92,31.75,8x33x18,5530,09-14-2020,€506.19,Standard,Shipped,5530,379,343,2021-05-15,267,Christianborough,11229,0,Johnson-Rodriguez,Port Robynmouth,
5531,James Jimenez,josephfoster@example.net,58,Male,Port Dustinchester,9,Furniture,Beds,733.79,8.98,25x25x43,5531,2022-12-08,€3757.04,Two-day,Shipped,5531,858,204,2020-11-28,0,Maryside,12003,7,Miller Group,Clarkmouth,6.56
5532,Tina Wood,gibsonjason@example.com,35,Female,Josephmouth,2,Electronics,Mobile Phones,25.73,38.84,9x22x25,5532,18/06/2023,$1698.48,Express,Shipped,5532,62,405,2022-06-03,135,Rowemouth,6582,2,Miller-Pearson,Clarkmouth,9.83
5533,Lindsay Mccann,gomezbrian@example.com,69,Male,Jessicaport,6,Furniture,Chairs,93.92,4.01,27x7x8,5533,10-07-2020,€2931.3,Express,Shipped,5533,560,206,2021-03-18,390,North Leah,16544,0,Johnson-Rodriguez,Port Robynmouth,
5534,Robert Beasley,jonespaul@example.com,40,Female,South Joe,9,Furniture,Beds,767.83,25.92,28x9x24,5534,09-11-2022,$4325.1,Standard,Shipped,5534,689,424,2020-12-26,436,Lake Eugene,6693,6,Morgan LLC,New Marktown,2.48
5535,Brandi Crawford,katherine52@example.com,51,Male,Savannahstad,0,Electronics,Smart Watches,451.46,31.15,27x6x33,5535,13/09/2022,$1093.5,Standard,Shipped,5535,321,321,2020-11-19,169,Edwardshire,8032,5,Morgan LLC,Port Robynmouth,1.23
5536,Kayla Ramos,burtonaustin@example.net,26,Female,West Colleen,16,Furniture,Tables,264.03,41.64,3x45x3,5536,20/10/2020,€1526.34,Express,Shipped,5536,735,467,2021-09-18,49,New Daniel,9432,5,Morgan LLC,Port Robynmouth,1.23
5537,Melissa Lewis,jacqueline85@example.net,53,Male,Sweeneyhaven,13,Electronics,Headphones,985.5,24.53,31x2x35,5537,2023-07-02,€965.74,Express,Pending,5537,41,33,2022-08-27,147,West Blakeside,10745,2,Miller-Pearson,Clarkmouth,9.83
5538,Eric Ramsey,manthony@example.net,33,Male,North Annashire,9,Furniture,Beds,408.02,41.47,29x26x46,5538,01/03/2022,$1949.6,Two-day,Pending,5538,656,27,2021-07-12,229,Aaronport,16623,0,Johnson-Rodriguez,Port Robynmouth,
5539,Crystal Arroyo,pateljeremy@example.com,37,Female,West Victoria,21,Furniture,Sofas,85.67,43.55,40x44x11,5539,23/10/2021,€390.89,Express,Cancelled,5539,505,399,2022-01-24,114,East Aliciahaven,18485,8,Parks-Gallegos,Jenkinsside,6.82
5540,Jennifer Johnson,rebeccacohen@example.net,30,Male,Port Billy,3,Furniture,Cabinets,310.59,16.3,46x10x35,5540,06-08-2021,€3514.44,Express,Delivered,5540,389,304,2022-06-13,282,Rebekahfurt,8508,0,Johnson-Rodriguez,Port Robynmouth,
5541,Julia Wagner,charles14@example.com,36,Male,Millerbury,12,Clothing,Dresses,845.93,13.09,50x6x32,5541,15/06/2022,$1315.05,Express,Cancelled,5541,563,406,2021-04-05,255,North Kim,18260,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5542,Denise Steele,patelamanda@example.net,29,Male,Walkerborough,11,Clothing,Hats,253.68,43.67,25x43x33,5542,09-17-2020,$865.56,Standard,Delivered,5542,845,441,2022-04-13,67,South David,15680,3,Johnson-Rodriguez,Katherineborough,7.4
5543,Tanya Williams,xhawkins@example.net,28,Male,East Davidchester,1,Electronics,Cameras,782.45,40.78,31x8x19,5543,2021-05-20,$882.34,Two-day,Cancelled,5543,517,163,2021-08-04,129,North Blakeland,15758,2,Miller-Pearson,Clarkmouth,9.83
5544,Melissa Scott,chapmanpatrick@example.org,45,Female,North Rachel,11,Clothing,Hats,683.6,33.27,47x25x3,5544,02/03/2021,€310.28,Express,Pending,5544,544,113,2020-10-13,375,Brianatown,6918,9,Johnson-Rodriguez,Katherineborough,7.81
5545,Sydney Johnson,starkyvonne@example.org,33,Male,Glassmouth,48,Clothing,Jeans,349.4,22.45,28x6x39,5545,11-17-2020,€421.71,Standard,Cancelled,5545,133,98,2021-12-19,234,Andersonville,13202,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5546,Betty Wright,kimberly28@example.com,65,Male,Garciaside,9,Furniture,Beds,594.65,2.02,47x34x11,5546,2021-10-12,$715.59,Standard,Cancelled,5546,976,228,2021-11-25,40,Simsborough,15048,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5547,Maureen Hill,bakerjoseph@example.org,45,Male,New David,48,Clothing,Jeans,41.19,21.27,4x20x24,5547,2022-08-21,£134.69,Standard,Shipped,5547,103,117,2021-12-29,314,South Andreaborough,10918,2,Miller-Pearson,Clarkmouth,9.83
5548,Daniel Rowe,garciawayne@example.com,57,Female,Sarahborough,0,Electronics,Smart Watches,224.29,38.81,27x16x12,5548,01-07-2022,£241.08,Express,Delivered,5548,55,340,2022-02-21,31,Williamsonburgh,9705,2,Miller-Pearson,Clarkmouth,9.83
5549,Angela Sanchez,avilarobin@example.net,35,Male,West Joshuashire,16,Furniture,Tables,691.82,44.41,13x28x33,5549,2022-10-09,$1481.56,Standard,Cancelled,5549,5,127,2022-07-19,192,New Kyle,13661,3,Johnson-Rodriguez,Katherineborough,7.4
5550,Dr. David Olsen,jamesclayton@example.com,29,Female,Lake Justin,13,Electronics,Headphones,914.54,40.5,37x33x42,5550,06/06/2022,$3968.12,Two-day,Delivered,5550,935,405,2021-05-10,35,Lake Edward,10470,0,Johnson-Rodriguez,Port Robynmouth,
5551,Adam Clark MD,steve95@example.org,48,Male,Jonesshire,4,Clothing,T-Shirts,606.95,15.73,10x21x8,5551,2021-05-01,£733.77,Express,Cancelled,5551,431,489,2020-10-19,281,Hoganfort,15078,3,Johnson-Rodriguez,Katherineborough,7.4
5552,Lance Blankenship,stevensontamara@example.net,50,Male,Malonestad,3,Furniture,Cabinets,137.47,42.49,49x1x8,5552,01-21-2021,$1655.13,Standard,Pending,5552,856,467,2021-02-26,146,Michelefurt,11187,8,Parks-Gallegos,Jenkinsside,6.82
5553,Alexander Jackson,cody49@example.com,43,Male,Julialand,21,Furniture,Sofas,462.56,42.43,6x24x26,5553,06-25-2022,£562.15,Express,Shipped,5553,839,492,2020-10-16,432,North Markmouth,6241,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5554,Jesus Davis,jamesdodson@example.net,47,Female,North Jill,16,Furniture,Tables,647.45,11.77,22x23x47,5554,29/09/2021,$1373.31,Standard,Cancelled,5554,426,255,2022-01-19,60,West Matthewhaven,10727,2,Miller-Pearson,Clarkmouth,9.83
5555,Janet Chase,jorge50@example.org,41,Male,Carolland,0,Electronics,Smart Watches,198.8,42.23,46x40x47,5555,03-20-2022,$713.32,Two-day,Pending,5555,871,45,2021-08-21,23,West Lisabury,17485,5,Morgan LLC,Port Robynmouth,1.23
5556,Ashlee Anderson,kknox@example.com,69,Female,North Hannah,1,Electronics,Cameras,593.94,8.79,22x44x49,5556,2023-07-23,£3399.64,Two-day,Delivered,5556,24,213,2021-10-20,55,South Theresashire,10308,5,Morgan LLC,Port Robynmouth,1.23
5557,Joshua Cantu,crystal42@example.org,26,Female,North Jennifer,10,Electronics,Laptops,237.18,15.18,22x50x6,5557,06-27-2022,€1842.93,Express,Cancelled,5557,592,438,2021-06-02,178,East Reginald,15942,3,Johnson-Rodriguez,Katherineborough,7.4
5558,Mark Davenport,daniel31@example.net,65,Female,Stefanieborough,48,Clothing,Jeans,641.07,42.56,10x21x25,5558,2020-11-27,£236.23,Express,Shipped,5558,810,210,2022-04-05,128,Greenport,15055,3,Johnson-Rodriguez,Katherineborough,7.4
5559,Alexander Best,jenniferdavis@example.net,69,Female,Barrontown,8,Clothing,Shoes,933.98,41.31,4x35x25,5559,20/10/2021,£857.88,Express,Shipped,5559,335,282,2022-05-14,125,Bennetttown,14997,8,Parks-Gallegos,Jenkinsside,6.82
5560,Jeffrey Johnson,karifranklin@example.net,47,Male,Hamiltonshire,16,Furniture,Tables,602.62,26.79,2x42x5,5560,2022-08-03,£2860.6,Express,Shipped,5560,713,485,2022-01-12,216,Port Christopher,13146,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5561,Dennis Nelson,thomasanne@example.org,22,Female,Brooksbury,9,Furniture,Beds,698.92,26.11,6x11x7,5561,2023-01-16,$763.09,Two-day,Cancelled,5561,317,52,2022-06-21,254,Nicholasside,8762,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5562,Erin Bridges,tuckermckenzie@example.org,61,Male,South Lisaberg,11,Clothing,Hats,382.71,7.57,7x19x48,5562,2022-01-25,$116.92,Two-day,Cancelled,5562,392,498,2021-09-19,334,North Hannah,16502,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5563,Jennifer Barker,michael27@example.org,53,Male,West Jacquelinefurt,16,Furniture,Tables,413.68,33.43,17x48x37,5563,08-04-2022,£1209.95,Standard,Cancelled,5563,174,411,2022-06-22,187,Lisaborough,7675,5,Morgan LLC,Port Robynmouth,1.23
5564,Lynn Frazier,jillhernandez@example.net,62,Female,South Derek,8,Clothing,Shoes,865.55,4.77,19x47x40,5564,2022-09-17,$1709.32,Express,Pending,5564,123,227,2020-12-09,421,Kristinaton,10431,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5565,Kelsey Sanford,wrighthenry@example.org,53,Male,South Danielleville,16,Furniture,Tables,258.03,1.87,2x27x6,5565,05/01/2023,€2046.72,Standard,Pending,5565,68,49,2022-07-17,127,Andersonchester,5767,9,Johnson-Rodriguez,Katherineborough,7.81
5566,Lisa Moses,huntkelly@example.net,55,Female,Gonzalezstad,0,Electronics,Smart Watches,537.62,5.16,33x47x19,5566,09/07/2022,£150.38,Express,Shipped,5566,107,22,2021-01-29,133,Adamville,9497,9,Johnson-Rodriguez,Katherineborough,7.81
5567,Stephanie Collins,taylorsnyder@example.net,42,Male,East Valeriestad,10,Electronics,Laptops,602.85,32.6,31x30x22,5567,04/07/2023,£785.2,Express,Cancelled,5567,812,357,2022-06-23,291,Dannyport,11559,3,Johnson-Rodriguez,Katherineborough,7.4
5568,Jared Gomez,amanda77@example.net,58,Male,East Elizabeth,2,Electronics,Mobile Phones,826.07,28.32,33x12x6,5568,01-11-2023,$3499.45,Two-day,Shipped,5568,921,364,2021-05-02,414,West Grace,7062,7,Miller Group,Clarkmouth,6.56
5569,Patty Nelson,patrick22@example.org,45,Male,Lake Bryan,48,Clothing,Jeans,234.69,32.38,50x37x35,5569,28/05/2021,£850.65,Two-day,Delivered,5569,25,491,2022-07-21,21,Aprilland,5957,7,Miller Group,Clarkmouth,6.56
5570,Scott Sanchez,davidgonzalez@example.org,29,Female,Mahoneyview,48,Clothing,Jeans,727.12,3.05,39x17x25,5570,2020-12-30,$1408.23,Standard,Cancelled,5570,676,49,2022-01-28,483,Danielfurt,12745,2,Miller-Pearson,Clarkmouth,9.83
5571,Marcus Holmes,rachelgibson@example.net,26,Male,North Linda,2,Electronics,Mobile Phones,893.29,45.41,47x33x43,5571,2021-06-27,£2438.0,Standard,Delivered,5571,227,482,2022-06-21,156,Douglasfurt,16565,7,Miller Group,Clarkmouth,6.56
5572,Ryan Torres,reededuardo@example.org,43,Male,West Michael,48,Clothing,Jeans,159.04,13.22,35x15x18,5572,18/04/2022,€1200.08,Standard,Cancelled,5572,554,491,2020-12-06,108,West Jason,7100,7,Miller Group,Clarkmouth,6.56
5573,Brenda Mcconnell,emily71@example.com,31,Male,New Jennifer,1,Electronics,Cameras,359.88,29.42,29x45x33,5573,2023-07-11,€4051.9,Express,Delivered,5573,188,467,2022-01-10,391,Aaronchester,9676,3,Johnson-Rodriguez,Katherineborough,7.4
5574,Steve Rowe,joshua25@example.com,23,Female,Alexisfort,13,Electronics,Headphones,210.39,18.17,27x24x31,5574,12-31-2021,£892.75,Standard,Pending,5574,358,198,2021-03-15,374,Williamschester,7140,3,Johnson-Rodriguez,Katherineborough,7.4
5575,Dennis Griffith,joshua92@example.com,53,Female,Port Bradleymouth,9,Furniture,Beds,380.97,4.86,27x21x16,5575,2021-11-23,€538.29,Standard,Delivered,5575,136,425,2020-09-13,207,Lewisberg,19980,6,Morgan LLC,New Marktown,2.48
5576,Donna Neal,linpatrick@example.org,37,Male,Andrewton,4,Clothing,T-Shirts,40.0,12.81,12x39x29,5576,12/09/2022,$336.52,Standard,Pending,5576,354,345,2021-09-09,103,New Brentmouth,9478,6,Morgan LLC,New Marktown,2.48
5577,Anthony Zhang,michaelstephens@example.net,39,Male,South Carolyn,13,Electronics,Headphones,331.81,23.12,14x44x39,5577,2022-03-14,£1178.96,Standard,Pending,5577,763,251,2021-03-06,484,Vanessaton,18454,6,Morgan LLC,New Marktown,2.48
5578,Stephanie Grant,hoodheather@example.net,60,Female,South Paulville,11,Clothing,Hats,990.13,13.02,47x47x7,5578,04/10/2022,£1186.46,Two-day,Shipped,5578,573,175,2022-04-23,176,Clarkborough,15512,5,Morgan LLC,Port Robynmouth,1.23
5579,Bonnie Blackwell,brownamanda@example.com,44,Male,West Troymouth,12,Clothing,Dresses,110.69,22.06,36x50x7,5579,23/05/2023,£1882.05,Standard,Pending,5579,853,282,2022-07-09,484,Vanessaton,18454,2,Miller-Pearson,Clarkmouth,9.83
5580,Kristina Neal,tamarakirby@example.net,22,Male,New Karen,48,Clothing,Jeans,736.68,27.42,46x49x47,5580,2022-11-16,£1977.78,Standard,Pending,5580,524,356,2022-05-12,47,West Justin,12698,3,Johnson-Rodriguez,Katherineborough,7.4
